,date,season,year,month,hour,holiday,week_day,working_day,weather_sit,temprature,feel_temprature,humidity,wind_speed,casual_user,registered_user,total_user
11440,2012-04-26,summer,2012,Apr,21,no,friday,yes,clear,21.32,25.0,83.0,15.0,28,222,250
11441,2012-04-26,summer,2012,Apr,22,no,friday,yes,clear,21.32,25.0,83.0,11.0,20,163,183
11442,2012-04-26,summer,2012,Apr,23,no,friday,yes,clear,20.5,24.24,88.0,11.0,6,106,112
11443,2012-04-27,summer,2012,Apr,0,no,saturday,yes,clear,22.14,25.76,68.0,37.0,12,61,73
11444,2012-04-27,summer,2012,Apr,1,no,saturday,yes,clear,20.5,24.24,59.0,30.0,3,32,35
11445,2012-04-27,summer,2012,Apr,2,no,saturday,yes,clear,19.68,23.48,59.0,28.0,4,18,22
11446,2012-04-27,summer,2012,Apr,3,no,saturday,yes,clear,18.04,21.97,47.0,33.0,1,2,3
11447,2012-04-27,summer,2012,Apr,4,no,saturday,yes,clear,17.22,21.21,44.0,17.0,0,6,6
11448,2012-04-27,summer,2012,Apr,5,no,saturday,yes,clear,17.22,21.21,44.0,24.0,0,19,19
11449,2012-04-27,summer,2012,Apr,6,no,saturday,yes,clear,16.4,20.46,43.0,17.0,5,115,120
11450,2012-04-27,summer,2012,Apr,7,no,saturday,yes,clear,15.58,19.7,50.0,19.0,10,305,315
11451,2012-04-27,summer,2012,Apr,8,no,saturday,yes,clear,16.4,20.46,50.0,12.73,17,575,592
11452,2012-04-27,summer,2012,Apr,9,no,saturday,yes,clear,17.22,21.21,44.0,33.0,42,292,334
11453,2012-04-27,summer,2012,Apr,10,no,saturday,yes,clear,18.04,21.97,38.0,28.0,64,172,236
11454,2012-04-27,summer,2012,Apr,11,no,saturday,yes,clear,18.04,21.97,38.0,22.0,47,186,233
11455,2012-04-27,summer,2012,Apr,12,no,saturday,yes,clear,18.86,22.72,36.0,24.0,63,244,307
11456,2012-04-27,summer,2012,Apr,13,no,saturday,yes,clear,18.86,22.72,33.0,26.0,94,212,306
11457,2012-04-27,summer,2012,Apr,14,no,saturday,yes,clear,18.86,22.72,33.0,22.0,94,206,300
11458,2012-04-27,summer,2012,Apr,15,no,saturday,yes,clear,21.32,25.0,29.0,33.0,101,223,324
11459,2012-04-27,summer,2012,Apr,16,no,saturday,yes,clear,21.32,25.0,29.0,17.0,105,335,440
11460,2012-04-27,summer,2012,Apr,17,no,saturday,yes,clear,22.14,25.76,24.0,26.0,89,613,702
11461,2012-04-27,summer,2012,Apr,18,no,saturday,yes,clear,21.32,25.0,25.0,24.0,94,560,654
11462,2012-04-27,summer,2012,Apr,19,no,saturday,yes,clear,20.5,24.24,27.0,26.0,62,379,441
11463,2012-04-27,summer,2012,Apr,20,no,saturday,yes,clear,18.86,22.72,31.0,19.0,49,240,289
11464,2012-04-27,summer,2012,Apr,21,no,saturday,yes,clear,18.04,21.97,33.0,20.0,23,185,208
11465,2012-04-27,summer,2012,Apr,22,no,saturday,yes,clear,17.22,21.21,38.0,17.0,24,134,158
11466,2012-04-27,summer,2012,Apr,23,no,saturday,yes,clear,16.4,20.46,40.0,17.0,11,105,116
11467,2012-04-28,summer,2012,Apr,0,no,sunday,no,clear,15.58,19.7,43.0,11.0,4,99,103
11468,2012-04-28,summer,2012,Apr,1,no,sunday,no,clear,14.76,16.66,50.0,20.0,7,60,67
11469,2012-04-28,summer,2012,Apr,2,no,sunday,no,clear,14.76,17.42,43.0,11.0,8,49,57
11470,2012-04-28,summer,2012,Apr,3,no,sunday,no,clear,13.94,15.91,49.0,15.0,3,23,26
11471,2012-04-28,summer,2012,Apr,4,no,sunday,no,clear,13.94,16.66,49.0,11.0,0,2,2
11472,2012-04-28,summer,2012,Apr,5,no,sunday,no,clear,13.94,16.66,46.0,9.0,2,3,5
11473,2012-04-28,summer,2012,Apr,6,no,sunday,no,clear,13.94,16.66,49.0,13.0,10,18,28
11474,2012-04-28,summer,2012,Apr,7,no,sunday,no,clear,13.94,16.66,49.0,11.0,10,45,55
11475,2012-04-28,summer,2012,Apr,8,no,sunday,no,clear,15.58,19.7,40.0,9.0,24,134,158
11476,2012-04-28,summer,2012,Apr,9,no,sunday,no,mist,15.58,19.7,37.0,12.73,45,169,214
11477,2012-04-28,summer,2012,Apr,10,no,sunday,no,mist,15.58,19.7,40.0,11.0,60,231,291
11478,2012-04-28,summer,2012,Apr,11,no,sunday,no,mist,15.58,19.7,40.0,7.0,96,262,358
11479,2012-04-28,summer,2012,Apr,12,no,sunday,no,mist,15.58,19.7,43.0,12.73,105,276,381
11480,2012-04-28,summer,2012,Apr,13,no,sunday,no,mist,16.4,20.46,37.0,12.73,120,269,389
11481,2012-04-28,summer,2012,Apr,14,no,sunday,no,clear,17.22,21.21,38.0,7.0,147,293,440
11482,2012-04-28,summer,2012,Apr,15,no,sunday,no,clear,17.22,21.21,41.0,15.0,148,260,408
11483,2012-04-28,summer,2012,Apr,16,no,sunday,no,mist,18.04,21.97,38.0,13.0,132,244,376
11484,2012-04-28,summer,2012,Apr,17,no,sunday,no,mist,17.22,21.21,41.0,9.0,98,224,322
11485,2012-04-28,summer,2012,Apr,18,no,sunday,no,light rain,16.4,20.46,47.0,12.73,17,73,90
11486,2012-04-28,summer,2012,Apr,19,no,sunday,no,light rain,14.76,17.42,71.0,9.0,29,110,139
11487,2012-04-28,summer,2012,Apr,20,no,sunday,no,mist,15.58,19.7,66.0,12.73,21,81,102
11488,2012-04-28,summer,2012,Apr,21,no,sunday,no,light rain,14.76,17.42,71.0,13.0,12,72,84
11489,2012-04-28,summer,2012,Apr,22,no,sunday,no,mist,14.76,17.42,71.0,9.0,17,66,83
11490,2012-04-28,summer,2012,Apr,23,no,sunday,no,mist,15.58,19.7,76.0,6.0,5,37,42
11491,2012-04-29,summer,2012,Apr,0,no,monday,no,light rain,14.76,17.42,81.0,9.0,0,36,36
11492,2012-04-29,summer,2012,Apr,1,no,monday,no,mist,14.76,17.42,81.0,9.0,5,37,42
11493,2012-04-29,summer,2012,Apr,2,no,monday,no,mist,14.76,18.18,87.0,7.0,4,36,40
11494,2012-04-29,summer,2012,Apr,3,no,monday,no,mist,14.76,17.42,87.0,13.0,2,14,16
11495,2012-04-29,summer,2012,Apr,4,no,monday,no,mist,14.76,17.42,87.0,9.0,0,4,4
11496,2012-04-29,summer,2012,Apr,5,no,monday,no,clear,13.94,18.18,87.0,12.73,0,6,6
11497,2012-04-29,summer,2012,Apr,6,no,monday,no,clear,13.94,16.66,87.0,9.0,1,6,7
11498,2012-04-29,summer,2012,Apr,7,no,monday,no,mist,13.94,16.66,87.0,9.0,7,20,27
11499,2012-04-29,summer,2012,Apr,8,no,monday,no,clear,15.58,19.7,76.0,9.0,26,81,107
11500,2012-04-29,summer,2012,Apr,9,no,monday,no,clear,16.4,20.46,71.0,9.0,52,133,185
11501,2012-04-29,summer,2012,Apr,10,no,monday,no,clear,17.22,21.21,67.0,6.0,127,253,380
11502,2012-04-29,summer,2012,Apr,11,no,monday,no,clear,18.86,22.72,51.0,12.73,128,283,411
11503,2012-04-29,summer,2012,Apr,12,no,monday,no,clear,19.68,23.48,44.0,7.0,223,361,584
11504,2012-04-29,summer,2012,Apr,13,no,monday,no,clear,20.5,24.24,45.0,7.0,226,369,595
11505,2012-04-29,summer,2012,Apr,14,no,monday,no,clear,22.14,25.76,34.0,12.73,281,372,653
11506,2012-04-29,summer,2012,Apr,15,no,monday,no,clear,22.96,26.52,37.0,9.0,279,324,603
11507,2012-04-29,summer,2012,Apr,16,no,monday,no,clear,24.6,30.3,28.0,13.0,240,347,587
11508,2012-04-29,summer,2012,Apr,17,no,monday,no,clear,25.42,30.3,27.0,20.0,188,334,522
11509,2012-04-29,summer,2012,Apr,18,no,monday,no,clear,24.6,30.3,26.0,19.0,164,323,487
11510,2012-04-29,summer,2012,Apr,19,no,monday,no,clear,22.96,26.52,35.0,9.0,128,247,375
11511,2012-04-29,summer,2012,Apr,20,no,monday,no,clear,22.96,26.52,32.0,6.0,45,198,243
11512,2012-04-29,summer,2012,Apr,21,no,monday,no,clear,21.32,25.0,48.0,9.0,65,139,204
11513,2012-04-29,summer,2012,Apr,22,no,monday,no,clear,20.5,24.24,45.0,12.73,23,85,108
11514,2012-04-29,summer,2012,Apr,23,no,monday,no,clear,19.68,23.48,59.0,12.73,15,67,82
11515,2012-04-30,summer,2012,Apr,0,no,tuesday,yes,clear,18.04,21.97,72.0,7.0,12,36,48
11516,2012-04-30,summer,2012,Apr,1,no,tuesday,yes,clear,17.22,21.21,77.0,6.0,9,15,24
11517,2012-04-30,summer,2012,Apr,2,no,tuesday,yes,clear,17.22,21.21,71.0,9.0,3,5,8
11518,2012-04-30,summer,2012,Apr,3,no,tuesday,yes,clear,16.4,20.46,76.0,11.0,0,4,4
11519,2012-04-30,summer,2012,Apr,4,no,tuesday,yes,clear,15.58,19.7,62.0,17.0,0,2,2
11520,2012-04-30,summer,2012,Apr,5,no,tuesday,yes,clear,15.58,19.7,62.0,17.0,1,19,20
11521,2012-04-30,summer,2012,Apr,6,no,tuesday,yes,clear,16.4,20.46,47.0,13.0,2,121,123
11522,2012-04-30,summer,2012,Apr,7,no,tuesday,yes,clear,16.4,20.46,50.0,13.0,6,343,349
11523,2012-04-30,summer,2012,Apr,8,no,tuesday,yes,clear,16.4,20.46,43.0,13.0,17,579,596
11524,2012-04-30,summer,2012,Apr,9,no,tuesday,yes,mist,16.4,20.46,43.0,13.0,29,239,268
11525,2012-04-30,summer,2012,Apr,10,no,tuesday,yes,mist,17.22,21.21,41.0,11.0,41,116,157
11526,2012-04-30,summer,2012,Apr,11,no,tuesday,yes,mist,18.04,21.97,44.0,7.0,52,111,163
11527,2012-04-30,summer,2012,Apr,12,no,tuesday,yes,mist,18.04,21.97,47.0,9.0,45,180,225
11528,2012-04-30,summer,2012,Apr,13,no,tuesday,yes,mist,19.68,23.48,51.0,6.0,48,199,247
11529,2012-04-30,summer,2012,Apr,14,no,tuesday,yes,mist,20.5,24.24,55.0,9.0,56,162,218
11530,2012-04-30,summer,2012,Apr,15,no,tuesday,yes,mist,21.32,25.0,55.0,7.0,55,176,231
11531,2012-04-30,summer,2012,Apr,16,no,tuesday,yes,clear,22.96,26.52,60.0,13.0,44,303,347
11532,2012-04-30,summer,2012,Apr,17,no,tuesday,yes,clear,22.96,26.52,60.0,11.0,66,617,683
11533,2012-04-30,summer,2012,Apr,18,no,tuesday,yes,mist,22.96,26.52,60.0,15.0,53,611,664
11534,2012-04-30,summer,2012,Apr,19,no,tuesday,yes,mist,22.14,25.76,64.0,17.0,51,420,471
11535,2012-04-30,summer,2012,Apr,20,no,tuesday,yes,mist,21.32,25.0,59.0,13.0,28,281,309
11536,2012-04-30,summer,2012,Apr,21,no,tuesday,yes,mist,21.32,25.0,59.0,13.0,26,195,221
11537,2012-04-30,summer,2012,Apr,22,no,tuesday,yes,mist,21.32,25.0,55.0,11.0,11,123,134
11538,2012-04-30,summer,2012,Apr,23,no,tuesday,yes,mist,21.32,25.0,55.0,15.0,10,50,60
11539,2012-05-01,summer,2012,May,0,no,wednesday,yes,mist,20.5,24.24,59.0,13.0,7,28,35
11540,2012-05-01,summer,2012,May,1,no,wednesday,yes,mist,20.5,24.24,63.0,9.0,0,21,21
11541,2012-05-01,summer,2012,May,2,no,wednesday,yes,mist,20.5,24.24,72.0,6.0,1,7,8
11542,2012-05-01,summer,2012,May,3,no,wednesday,yes,mist,20.5,24.24,77.0,12.73,1,2,3
11543,2012-05-01,summer,2012,May,4,no,wednesday,yes,mist,21.32,25.0,72.0,6.0,1,7,8
11544,2012-05-01,summer,2012,May,5,no,wednesday,yes,mist,21.32,25.0,72.0,6.0,0,17,17
11545,2012-05-01,summer,2012,May,6,no,wednesday,yes,light rain,21.32,25.0,77.0,7.0,2,24,26
11546,2012-05-01,summer,2012,May,7,no,wednesday,yes,mist,20.5,24.24,94.0,17.0,8,161,169
11547,2012-05-01,summer,2012,May,8,no,wednesday,yes,mist,21.32,25.0,94.0,19.0,19,538,557
11548,2012-05-01,summer,2012,May,9,no,wednesday,yes,mist,22.14,25.76,88.0,13.0,18,331,349
11549,2012-05-01,summer,2012,May,10,no,wednesday,yes,clear,25.42,29.54,78.0,17.0,30,144,174
11550,2012-05-01,summer,2012,May,11,no,wednesday,yes,mist,27.06,31.06,65.0,19.0,50,179,229
11551,2012-05-01,summer,2012,May,12,no,wednesday,yes,mist,28.7,32.57,58.0,15.0,41,228,269
11552,2012-05-01,summer,2012,May,13,no,wednesday,yes,mist,29.52,33.34,51.0,15.0,41,208,249
11553,2012-05-01,summer,2012,May,14,no,wednesday,yes,mist,30.34,33.34,48.0,17.0,37,167,204
11554,2012-05-01,summer,2012,May,15,no,wednesday,yes,mist,30.34,33.34,45.0,15.0,48,186,234
11555,2012-05-01,summer,2012,May,16,no,wednesday,yes,clear,30.34,33.34,45.0,13.0,41,313,354
11556,2012-05-01,summer,2012,May,17,no,wednesday,yes,clear,30.34,33.34,48.0,6.0,65,616,681
11557,2012-05-01,summer,2012,May,18,no,wednesday,yes,clear,28.7,32.57,54.0,9.0,81,662,743
11558,2012-05-01,summer,2012,May,19,no,wednesday,yes,clear,28.7,32.57,54.0,9.0,58,429,487
11559,2012-05-01,summer,2012,May,20,no,wednesday,yes,clear,27.06,31.06,61.0,11.0,36,299,335
11560,2012-05-01,summer,2012,May,21,no,wednesday,yes,clear,26.24,30.3,65.0,9.0,31,251,282
11561,2012-05-01,summer,2012,May,22,no,wednesday,yes,clear,26.24,30.3,65.0,12.73,21,190,211
11562,2012-05-01,summer,2012,May,23,no,wednesday,yes,clear,24.6,28.79,78.0,12.73,16,79,95
11563,2012-05-02,summer,2012,May,0,no,thursday ,yes,clear,24.6,28.79,78.0,7.0,4,43,47
11564,2012-05-02,summer,2012,May,1,no,thursday ,yes,clear,22.96,26.52,83.0,12.73,8,7,15
11565,2012-05-02,summer,2012,May,2,no,thursday ,yes,clear,22.96,26.52,83.0,12.73,7,9,16
11566,2012-05-02,summer,2012,May,3,no,thursday ,yes,clear,22.96,26.52,83.0,6.0,0,6,6
11567,2012-05-02,summer,2012,May,4,no,thursday ,yes,clear,22.14,25.76,88.0,12.73,2,2,4
11568,2012-05-02,summer,2012,May,5,no,thursday ,yes,clear,22.14,25.76,90.0,9.0,2,31,33
11569,2012-05-02,summer,2012,May,6,no,thursday ,yes,light rain,22.96,26.52,84.0,12.73,3,117,120
11570,2012-05-02,summer,2012,May,7,no,thursday ,yes,mist,22.14,25.76,88.0,13.0,14,344,358
11571,2012-05-02,summer,2012,May,8,no,thursday ,yes,mist,22.96,26.52,88.0,12.73,26,640,666
11572,2012-05-02,summer,2012,May,9,no,thursday ,yes,mist,22.96,26.52,88.0,12.73,26,289,315
11573,2012-05-02,summer,2012,May,10,no,thursday ,yes,mist,23.78,27.28,83.0,7.0,28,147,175
11574,2012-05-02,summer,2012,May,11,no,thursday ,yes,mist,23.78,27.28,81.0,9.0,39,145,184
11575,2012-05-02,summer,2012,May,12,no,thursday ,yes,mist,23.78,27.28,83.0,15.0,35,210,245
11576,2012-05-02,summer,2012,May,13,no,thursday ,yes,mist,23.78,27.28,78.0,13.0,49,179,228
11577,2012-05-02,summer,2012,May,14,no,thursday ,yes,clear,25.42,30.3,69.0,6.0,51,189,240
11578,2012-05-02,summer,2012,May,15,no,thursday ,yes,clear,26.24,30.3,65.0,13.0,52,204,256
11579,2012-05-02,summer,2012,May,16,no,thursday ,yes,clear,26.24,30.3,65.0,11.0,54,313,367
11580,2012-05-02,summer,2012,May,17,no,thursday ,yes,clear,24.6,29.54,73.0,17.0,70,659,729
11581,2012-05-02,summer,2012,May,18,no,thursday ,yes,clear,22.96,26.52,73.0,15.0,43,770,813
11582,2012-05-02,summer,2012,May,19,no,thursday ,yes,clear,22.14,25.76,77.0,17.0,43,461,504
11583,2012-05-02,summer,2012,May,20,no,thursday ,yes,clear,21.32,25.0,77.0,17.0,42,296,338
11584,2012-05-02,summer,2012,May,21,no,thursday ,yes,clear,21.32,25.0,77.0,15.0,21,218,239
11585,2012-05-02,summer,2012,May,22,no,thursday ,yes,clear,20.5,24.24,82.0,15.0,27,146,173
11586,2012-05-02,summer,2012,May,23,no,thursday ,yes,mist,20.5,24.24,77.0,17.0,21,77,98
11587,2012-05-03,summer,2012,May,0,no,friday,yes,mist,19.68,23.48,82.0,15.0,15,75,90
11588,2012-05-03,summer,2012,May,1,no,friday,yes,mist,18.86,22.72,88.0,7.0,9,15,24
11589,2012-05-03,summer,2012,May,2,no,friday,yes,mist,18.86,22.72,88.0,9.0,4,13,17
11590,2012-05-03,summer,2012,May,3,no,friday,yes,mist,18.86,22.72,88.0,12.73,2,4,6
11591,2012-05-03,summer,2012,May,4,no,friday,yes,mist,18.86,22.72,88.0,17.0,0,2,2
11592,2012-05-03,summer,2012,May,5,no,friday,yes,mist,18.86,22.72,88.0,17.0,1,20,21
11593,2012-05-03,summer,2012,May,6,no,friday,yes,mist,18.86,22.72,88.0,11.0,8,128,136
11594,2012-05-03,summer,2012,May,7,no,friday,yes,light rain,18.04,21.97,94.0,7.0,8,376,384
11595,2012-05-03,summer,2012,May,8,no,friday,yes,light rain,18.86,22.72,88.0,13.0,19,608,627
11596,2012-05-03,summer,2012,May,9,no,friday,yes,mist,19.68,23.48,88.0,7.0,25,279,304
11597,2012-05-03,summer,2012,May,10,no,friday,yes,mist,21.32,25.0,77.0,12.73,36,132,168
11598,2012-05-03,summer,2012,May,11,no,friday,yes,clear,22.14,25.76,77.0,12.73,34,167,201
11599,2012-05-03,summer,2012,May,12,no,friday,yes,clear,22.96,26.52,73.0,9.0,64,237,301
11600,2012-05-03,summer,2012,May,13,no,friday,yes,clear,24.6,29.54,69.0,13.0,48,217,265
11601,2012-05-03,summer,2012,May,14,no,friday,yes,clear,26.24,30.3,65.0,13.0,33,171,204
11602,2012-05-03,summer,2012,May,15,no,friday,yes,clear,27.06,31.06,61.0,13.0,63,220,283
11603,2012-05-03,summer,2012,May,16,no,friday,yes,clear,27.88,31.82,57.0,11.0,45,325,370
11604,2012-05-03,summer,2012,May,17,no,friday,yes,clear,29.52,33.34,54.0,9.0,87,617,704
11605,2012-05-03,summer,2012,May,18,no,friday,yes,clear,29.52,33.34,58.0,9.0,64,642,706
11606,2012-05-03,summer,2012,May,19,no,friday,yes,clear,28.7,32.57,61.0,13.0,55,467,522
11607,2012-05-03,summer,2012,May,20,no,friday,yes,clear,26.24,30.3,73.0,13.0,52,368,420
11608,2012-05-03,summer,2012,May,21,no,friday,yes,clear,25.42,29.54,78.0,9.0,42,257,299
11609,2012-05-03,summer,2012,May,22,no,friday,yes,clear,25.42,29.54,78.0,12.73,29,217,246
11610,2012-05-03,summer,2012,May,23,no,friday,yes,clear,24.6,28.03,83.0,12.73,21,100,121
11611,2012-05-04,summer,2012,May,0,no,saturday,yes,clear,24.6,28.79,78.0,22.0,19,70,89
11612,2012-05-04,summer,2012,May,1,no,saturday,yes,clear,24.6,28.79,78.0,7.0,15,33,48
11613,2012-05-04,summer,2012,May,2,no,saturday,yes,clear,23.78,27.28,83.0,9.0,0,11,11
11614,2012-05-04,summer,2012,May,3,no,saturday,yes,clear,22.96,26.52,88.0,15.0,0,14,14
11615,2012-05-04,summer,2012,May,4,no,saturday,yes,clear,22.96,26.52,88.0,13.0,0,4,4
11616,2012-05-04,summer,2012,May,5,no,saturday,yes,clear,22.96,26.52,88.0,13.0,0,24,24
11617,2012-05-04,summer,2012,May,6,no,saturday,yes,clear,22.14,25.76,94.0,7.0,8,127,135
11618,2012-05-04,summer,2012,May,7,no,saturday,yes,clear,22.96,26.52,88.0,12.73,9,347,356
11619,2012-05-04,summer,2012,May,8,no,saturday,yes,clear,22.96,26.52,88.0,12.73,34,584,618
11620,2012-05-04,summer,2012,May,9,no,saturday,yes,clear,24.6,28.79,78.0,12.73,32,262,294
11621,2012-05-04,summer,2012,May,10,no,saturday,yes,mist,25.42,29.54,73.0,9.0,45,154,199
11622,2012-05-04,summer,2012,May,11,no,saturday,yes,mist,28.7,32.57,61.0,12.73,77,181,258
11623,2012-05-04,summer,2012,May,12,no,saturday,yes,light rain,25.42,29.54,78.0,24.0,46,125,171
11624,2012-05-04,summer,2012,May,13,no,saturday,yes,mist,26.24,30.3,73.0,12.73,71,207,278
11625,2012-05-04,summer,2012,May,14,no,saturday,yes,mist,27.06,31.06,74.0,19.0,83,159,242
11626,2012-05-04,summer,2012,May,15,no,saturday,yes,mist,29.52,34.09,62.0,7.0,103,240,343
11627,2012-05-04,summer,2012,May,16,no,saturday,yes,clear,31.16,34.09,48.0,11.0,82,358,440
11628,2012-05-04,summer,2012,May,17,no,saturday,yes,clear,28.7,32.57,54.0,31.0,96,547,643
11629,2012-05-04,summer,2012,May,18,no,saturday,yes,clear,28.7,32.57,54.0,31.0,77,564,641
11630,2012-05-04,summer,2012,May,19,no,saturday,yes,clear,28.7,32.57,51.0,9.0,64,388,452
11631,2012-05-04,summer,2012,May,20,no,saturday,yes,clear,27.88,31.82,51.0,7.0,58,255,313
11632,2012-05-04,summer,2012,May,21,no,saturday,yes,clear,26.24,30.3,69.0,13.0,49,186,235
11633,2012-05-04,summer,2012,May,22,no,saturday,yes,clear,24.6,28.03,83.0,9.0,50,182,232
11634,2012-05-04,summer,2012,May,23,no,saturday,yes,clear,24.6,28.03,83.0,6.0,51,205,256
11635,2012-05-05,summer,2012,May,0,no,sunday,no,clear,24.6,28.03,83.0,12.73,42,111,153
11636,2012-05-05,summer,2012,May,1,no,sunday,no,clear,24.6,28.03,83.0,12.73,28,79,107
11637,2012-05-05,summer,2012,May,2,no,sunday,no,clear,23.78,27.28,88.0,12.73,24,51,75
11638,2012-05-05,summer,2012,May,3,no,sunday,no,clear,23.78,27.28,83.0,12.73,11,21,32
11639,2012-05-05,summer,2012,May,4,no,sunday,no,clear,22.96,26.52,88.0,7.0,0,9,9
11640,2012-05-05,summer,2012,May,5,no,sunday,no,clear,22.96,26.52,88.0,6.0,8,14,22
11641,2012-05-05,summer,2012,May,6,no,sunday,no,mist,22.14,25.76,94.0,12.73,9,33,42
11642,2012-05-05,summer,2012,May,7,no,sunday,no,clear,22.96,26.52,88.0,12.73,8,79,87
11643,2012-05-05,summer,2012,May,8,no,sunday,no,clear,23.78,27.28,83.0,6.0,42,155,197
11644,2012-05-05,summer,2012,May,9,no,sunday,no,clear,25.42,29.54,78.0,7.0,61,223,284
11645,2012-05-05,summer,2012,May,10,no,sunday,no,clear,27.06,31.06,65.0,9.0,148,284,432
11646,2012-05-05,summer,2012,May,11,no,sunday,no,clear,28.7,32.57,58.0,6.0,221,354,575
11647,2012-05-05,summer,2012,May,12,no,sunday,no,clear,29.52,33.34,58.0,7.0,220,330,550
11648,2012-05-05,summer,2012,May,13,no,sunday,no,clear,30.34,34.09,55.0,9.0,217,307,524
11649,2012-05-05,summer,2012,May,14,no,sunday,no,light rain,28.7,32.57,61.0,20.0,187,241,428
11650,2012-05-05,summer,2012,May,15,no,sunday,no,light rain,27.06,31.06,74.0,13.0,241,300,541
11651,2012-05-05,summer,2012,May,16,no,sunday,no,mist,27.88,31.82,65.0,26.0,230,310,540
11652,2012-05-05,summer,2012,May,17,no,sunday,no,mist,27.88,31.82,65.0,20.0,204,298,502
11653,2012-05-05,summer,2012,May,18,no,sunday,no,mist,27.06,31.06,69.0,24.0,156,278,434
11654,2012-05-05,summer,2012,May,19,no,sunday,no,mist,25.42,29.54,73.0,22.0,151,254,405
11655,2012-05-05,summer,2012,May,20,no,sunday,no,clear,24.6,28.79,78.0,17.0,100,209,309
11656,2012-05-05,summer,2012,May,21,no,sunday,no,mist,23.78,27.28,78.0,15.0,86,183,269
11657,2012-05-05,summer,2012,May,22,no,sunday,no,mist,23.78,27.28,78.0,13.0,67,150,217
11658,2012-05-05,summer,2012,May,23,no,sunday,no,mist,22.96,26.52,83.0,19.0,35,114,149
11659,2012-05-06,summer,2012,May,0,no,monday,no,mist,22.96,26.52,83.0,9.0,23,111,134
11660,2012-05-06,summer,2012,May,1,no,monday,no,mist,22.14,25.76,83.0,15.0,37,84,121
11661,2012-05-06,summer,2012,May,2,no,monday,no,mist,22.14,25.76,83.0,19.0,29,64,93
11662,2012-05-06,summer,2012,May,3,no,monday,no,mist,22.14,25.76,83.0,13.0,9,19,28
11663,2012-05-06,summer,2012,May,4,no,monday,no,light rain,21.32,25.0,83.0,11.0,9,7,16
11664,2012-05-06,summer,2012,May,5,no,monday,no,light rain,21.32,25.0,83.0,11.0,1,10,11
11665,2012-05-06,summer,2012,May,6,no,monday,no,light rain,21.32,25.0,83.0,15.0,3,14,17
11666,2012-05-06,summer,2012,May,7,no,monday,no,light rain,21.32,25.0,83.0,11.0,5,31,36
11667,2012-05-06,summer,2012,May,8,no,monday,no,mist,20.5,24.24,88.0,9.0,23,91,114
11668,2012-05-06,summer,2012,May,9,no,monday,no,mist,21.32,25.0,83.0,11.0,63,128,191
11669,2012-05-06,summer,2012,May,10,no,monday,no,mist,22.14,25.76,77.0,7.0,112,221,333
11670,2012-05-06,summer,2012,May,11,no,monday,no,clear,22.96,26.52,73.0,7.0,144,270,414
11671,2012-05-06,summer,2012,May,12,no,monday,no,mist,24.6,30.3,64.0,6.0,207,351,558
11672,2012-05-06,summer,2012,May,13,no,monday,no,mist,24.6,30.3,64.0,12.73,197,368,565
11673,2012-05-06,summer,2012,May,14,no,monday,no,mist,24.6,30.3,64.0,7.0,226,292,518
11674,2012-05-06,summer,2012,May,15,no,monday,no,mist,25.42,30.3,61.0,7.0,229,342,571
11675,2012-05-06,summer,2012,May,16,no,monday,no,mist,25.42,30.3,61.0,12.73,181,363,544
11676,2012-05-06,summer,2012,May,17,no,monday,no,mist,25.42,30.3,65.0,9.0,195,316,511
11677,2012-05-06,summer,2012,May,18,no,monday,no,mist,25.42,30.3,61.0,13.0,131,332,463
11678,2012-05-06,summer,2012,May,19,no,monday,no,mist,24.6,30.3,64.0,11.0,117,266,383
11679,2012-05-06,summer,2012,May,20,no,monday,no,clear,24.6,30.3,64.0,13.0,73,203,276
11680,2012-05-06,summer,2012,May,21,no,monday,no,clear,22.96,26.52,73.0,13.0,55,148,203
11681,2012-05-06,summer,2012,May,22,no,monday,no,clear,22.96,26.52,73.0,11.0,44,113,157
11682,2012-05-06,summer,2012,May,23,no,monday,no,clear,21.32,25.0,77.0,13.0,22,80,102
11683,2012-05-07,summer,2012,May,0,no,tuesday,yes,mist,21.32,25.0,77.0,9.0,13,21,34
11684,2012-05-07,summer,2012,May,1,no,tuesday,yes,mist,21.32,25.0,77.0,13.0,1,8,9
11685,2012-05-07,summer,2012,May,2,no,tuesday,yes,clear,20.5,24.24,77.0,13.0,1,5,6
11686,2012-05-07,summer,2012,May,3,no,tuesday,yes,clear,20.5,24.24,77.0,13.0,2,3,5
11687,2012-05-07,summer,2012,May,4,no,tuesday,yes,mist,18.86,22.72,88.0,9.0,0,2,2
11688,2012-05-07,summer,2012,May,5,no,tuesday,yes,clear,18.86,22.72,88.0,7.0,2,21,23
11689,2012-05-07,summer,2012,May,6,no,tuesday,yes,clear,18.86,22.72,88.0,7.0,8,134,142
11690,2012-05-07,summer,2012,May,7,no,tuesday,yes,mist,19.68,23.48,82.0,7.0,18,367,385
11691,2012-05-07,summer,2012,May,8,no,tuesday,yes,mist,20.5,24.24,82.0,13.0,31,608,639
11692,2012-05-07,summer,2012,May,9,no,tuesday,yes,mist,20.5,24.24,82.0,15.0,61,289,350
11693,2012-05-07,summer,2012,May,10,no,tuesday,yes,mist,21.32,25.0,77.0,13.0,62,128,190
11694,2012-05-07,summer,2012,May,11,no,tuesday,yes,mist,22.14,25.76,73.0,13.0,64,149,213
